,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
598,,T1003.005,Cached Domain Credentials,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
599,,T1003.006,DCSync,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
600,,T1003.007,Proc Filesystem,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
601,,T1003.008,/etc/passwd and /etc/shadow,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
602,,T1021,Remote Services,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
603,,T1021.002,SMB/Windows Admin Shares,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
604,,T1021.003,Distributed Component Object Model,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
605,,T1021.004,SSH,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
606,,T1021.005,VNC,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
607,,T1021.006,Windows Remote Management,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
608,,T1025,Data from Removable Media,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
609,,T1036,Masquerading,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
610,,T1036.003,Rename System Utilities,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
611,,T1036.005,Match Legitimate Name or Location,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
612,,T1037,Boot or Logon Initialization Scripts,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
613,,T1037.003,Network Logon Script,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
614,,T1037.004,RC Scripts,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
615,,T1041,Exfiltration Over C2 Channel,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
616,,T1048,Exfiltration Over Alternative Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
617,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
618,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
619,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
620,,T1052,Exfiltration Over Physical Medium,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
621,,T1052.001,Exfiltration over USB,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
622,,T1053.006,Systemd Timers,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
623,,T1053.007,Container Orchestration Job,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
624,,T1055.008,Ptrace System Calls,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
625,,T1055.009,Proc Memory,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
626,,T1056.003,Web Portal Capture,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
627,,T1059.003,Windows Command Shell,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
628,,T1059.004,Unix Shell,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
629,,T1059.006,Python,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
630,,T1059.007,JavaScript,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
631,,T1070.002,Clear Linux or Mac System Logs,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
632,,T1071.004,DNS,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
633,,T1072,Software Deployment Tools,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
634,,T1078.003,Local Accounts,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
635,,T1080,Taint Shared Content,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
636,,T1087.004,Cloud Account,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
637,,T1090,Proxy,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
638,,T1090.003,Multi-hop Proxy,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
639,,T1110,Brute Force,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
640,,T1110.003,Password Spraying,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
641,,T1110.004,Credential Stuffing,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
642,,T1114,Email Collection,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
643,,T1114.002,Remote Email Collection,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
644,,T1134,Access Token Manipulation,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
645,,T1134.001,Token Impersonation/Theft,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
646,,T1134.002,Create Process with Token,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
647,,T1134.003,Make and Impersonate Token,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
648,,T1134.005,SID-History Injection,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
649,,T1136,Create Account,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
650,,T1136.001,Local Account,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
651,,T1136.002,Domain Account,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
652,,T1136.003,Cloud Account,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
653,,T1185,Browser Session Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
654,,T1187,Forced Authentication,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
655,,T1213,Data from Information Repositories,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
656,,T1213.001,Confluence,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
657,,T1213.002,Sharepoint,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
658,,T1218.002,Control Panel,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
659,,T1222.001,Windows File and Directory Permissions Modification,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
660,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
661,,T1484,Domain Policy Modification,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
662,,T1485,Data Destruction,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
663,,T1489,Service Stop,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
664,,T1498,Network Denial of Service,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
665,,T1505.002,Transport Agent,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
666,,T1505.004,IIS Components,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
667,,T1538,Cloud Service Dashboard,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
668,,T1539,Steal Web Session Cookie,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
669,,T1542,Pre-OS Boot,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
670,,T1542.001,System Firmware,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
671,,T1542.003,Bootkit,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
672,,T1542.004,ROMMONkit,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
673,,T1542.005,TFTP Boot,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
674,,T1543.002,Systemd Service,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
675,,T1543.004,Launch Daemon,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
676,,T1546.004,Unix Shell Configuration Modification,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
677,,T1546.013,PowerShell Profile,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
678,,T1547.012,Print Processors,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
679,,T1547.013,XDG Autostart Entries,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
680,,T1548,Abuse Elevation Control Mechanism,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
681,,T1550,Use Alternate Authentication Material,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
682,,T1550.002,Pass the Hash,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
683,,T1550.003,Pass the Ticket,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
684,,T1552,Unsecured Credentials,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
685,,T1552.002,Credentials in Registry,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
686,,T1553,Subvert Trust Controls,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
687,,T1553.003,SIP and Trust Provider Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
688,,T1553.006,Code Signing Policy Modification,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
689,,T1556.001,Domain Controller Authentication,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
690,,T1556.003,Pluggable Authentication Modules,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
691,,T1557.002,ARP Cache Poisoning,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
692,,T1558.001,Golden Ticket,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
693,,T1558.002,Silver Ticket,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
694,,T1558.004,AS-REP Roasting,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
695,,T1559.001,Component Object Model,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
696,,T1561,Disk Wipe,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
697,,T1561.001,Disk Content Wipe,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
698,,T1561.002,Disk Structure Wipe,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
699,,T1562.002,Disable Windows Event Logging,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
700,,T1562.004,Disable or Modify System Firewall,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
701,,T1562.007,Disable or Modify Cloud Firewall,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
702,,T1562.009,Safe Mode Boot,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
703,,T1563,Remote Service Session Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
704,,T1563.001,SSH Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
705,,T1563.002,RDP Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
706,,T1564.004,NTFS File Attributes,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
707,,T1569,System Services,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
708,,T1569.001,Launchctl,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
709,,T1569.002,Service Execution,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
710,,T1572,Protocol Tunneling,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
711,,T1574.004,Dylib Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
712,,T1574.005,Executable Installer File Permissions Weakness,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
713,,T1574.008,Path Interception by Search Order Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
714,,T1574.009,Path Interception by Unquoted Path,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
715,,T1574.010,Services File Permissions Weakness,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
716,,T1574.012,COR_PROFILER,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
717,,T1578,Modify Cloud Compute Infrastructure,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
718,,T1578.001,Create Snapshot,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
719,,T1578.002,Create Cloud Instance,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
720,,T1578.003,Delete Cloud Instance,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
721,,T1599.001,Network Address Translation Traversal,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
722,,T1601,Modify System Image,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
723,,T1601.001,Patch System Image,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
724,,T1601.002,Downgrade System Image,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
725,,T1602,Data from Configuration Repository,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
