,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
1115,,T1543.003,Windows Service,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1116,,T1543.004,Launch Daemon,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1117,,T1546.003,Windows Management Instrumentation Event Subscription,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1118,,T1546.004,Unix Shell Configuration Modification,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1119,,T1546.011,Application Shimming,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1120,,T1546.013,PowerShell Profile,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1121,,T1547.003,Time Providers,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1122,,T1547.004,Winlogon Helper DLL,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1123,,T1547.006,Kernel Modules and Extensions,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1124,,T1547.009,Shortcut Modification,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1125,,T1547.011,Plist Modification,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1126,,T1547.012,Print Processors,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1127,,T1547.013,XDG Autostart Entries,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1128,,T1548,Abuse Elevation Control Mechanism,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1129,,T1548.002,Bypass User Account Control,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1130,,T1548.003,Sudo and Sudo Caching,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1131,,T1550,Use Alternate Authentication Material,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1132,,T1550.002,Pass the Hash,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1133,,T1550.003,Pass the Ticket,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1134,,T1552,Unsecured Credentials,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1135,,T1552.001,Credentials In Files,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1136,,T1552.002,Credentials in Registry,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1137,,T1552.006,Group Policy Preferences,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1138,,T1552.007,Container API,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1139,,T1553,Subvert Trust Controls,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1140,,T1553.003,SIP and Trust Provider Hijacking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1141,,T1553.006,Code Signing Policy Modification,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1142,,T1556,Modify Authentication Process,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1143,,T1556.001,Domain Controller Authentication,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1144,,T1556.003,Pluggable Authentication Modules,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1145,,T1556.004,Network Device Authentication,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1146,,T1558,Steal or Forge Kerberos Tickets,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1147,,T1558.001,Golden Ticket,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1148,,T1558.002,Silver Ticket,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1149,,T1558.003,Kerberoasting,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1150,,T1559,Inter-Process Communication,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1151,,T1559.001,Component Object Model,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1152,,T1559.002,Dynamic Data Exchange,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1153,,T1561,Disk Wipe,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1154,,T1561.001,Disk Content Wipe,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1155,,T1561.002,Disk Structure Wipe,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1156,,T1562,Impair Defenses,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1157,,T1562.001,Disable or Modify Tools,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1158,,T1562.002,Disable Windows Event Logging,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1159,,T1562.004,Disable or Modify System Firewall,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1160,,T1562.006,Indicator Blocking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1161,,T1562.007,Disable or Modify Cloud Firewall,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1162,,T1562.008,Disable Cloud Logs,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1163,,T1562.009,Safe Mode Boot,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1164,,T1563,Remote Service Session Hijacking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1165,,T1563.001,SSH Hijacking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1166,,T1563.002,RDP Hijacking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1167,,T1567,Exfiltration Over Web Service,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1168,,T1569,System Services,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1169,,T1569.001,Launchctl,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1170,,T1569.002,Service Execution,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1171,,T1574,Hijack Execution Flow,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1172,,T1574.004,Dylib Hijacking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1173,,T1574.005,Executable Installer File Permissions Weakness,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1174,,T1574.007,Path Interception by PATH Environment Variable,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1175,,T1574.008,Path Interception by Search Order Hijacking,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1176,,T1574.009,Path Interception by Unquoted Path,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1177,,T1574.010,Services File Permissions Weakness,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1178,,T1574.011,Services Registry Permissions Weakness,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1179,,T1574.012,COR_PROFILER,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1180,,T1578,Modify Cloud Compute Infrastructure,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1181,,T1578.001,Create Snapshot,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1182,,T1578.002,Create Cloud Instance,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1183,,T1578.003,Delete Cloud Instance,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1184,,T1580,Cloud Infrastructure Discovery,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1185,,T1599,Network Boundary Bridging,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1186,,T1599.001,Network Address Translation Traversal,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1187,,T1601,Modify System Image,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1188,,T1601.001,Patch System Image,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1189,,T1601.002,Downgrade System Image,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1190,,T1606,Forge Web Credentials,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1191,,T1606.001,Web Cookies,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1192,,T1606.002,SAML Tokens,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1193,,T1609,Container Administration Command,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1194,,T1610,Deploy Container,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1195,,T1611,Escape to Host,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1196,,T1612,Build Image on Host,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1197,,T1613,Container and Resource Discovery,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1198,,T1619,Cloud Storage Object Discovery,[],Least Privilege,AC-6,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1199,,T1021,Remote Services,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1200,,T1021.001,Remote Desktop Protocol,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1201,,T1021.004,SSH,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1202,,T1078.002,Domain Accounts,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1203,,T1078.004,Cloud Accounts,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1204,,T1110,Brute Force,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1205,,T1110.001,Password Guessing,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1206,,T1110.002,Password Cracking,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1207,,T1110.003,Password Spraying,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1208,,T1110.004,Credential Stuffing,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1209,,T1133,External Remote Services,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1210,,T1530,Data from Cloud Storage Object,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1211,,T1556,Modify Authentication Process,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1212,,T1556.001,Domain Controller Authentication,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1213,,T1556.003,Pluggable Authentication Modules,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1214,,T1556.004,Network Device Authentication,[],Unsuccessful Logon Attempts,AC-7,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1215,,T1199,Trusted Relationship,[],System Use Notification,AC-8,mitigates,AC,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1216,,T1190,Exploit Public-Facing Application,[],Control Assessments,CA-2,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1217,,T1195,Supply Chain Compromise,[],Control Assessments,CA-2,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1218,,T1195.001,Compromise Software Dependencies and Development Tools,[],Control Assessments,CA-2,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1219,,T1195.002,Compromise Software Supply Chain,[],Control Assessments,CA-2,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1220,,T1210,Exploitation of Remote Services,[],Control Assessments,CA-2,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1221,,T1020.001,Traffic Duplication,[],Information Exchange,CA-3,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1222,,T1041,Exfiltration Over C2 Channel,[],Information Exchange,CA-3,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1223,,T1048,Exfiltration Over Alternative Protocol,[],Information Exchange,CA-3,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1224,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Information Exchange,CA-3,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1225,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Information Exchange,CA-3,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1226,,T1567,Exfiltration Over Web Service,[],Information Exchange,CA-3,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1227,,T1001,Data Obfuscation,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1228,,T1001.001,Junk Data,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1229,,T1001.002,Steganography,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1230,,T1001.003,Protocol Impersonation,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1231,,T1003,OS Credential Dumping,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1232,,T1003.001,LSASS Memory,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1233,,T1003.002,Security Account Manager,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1234,,T1003.003,NTDS,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1235,,T1003.004,LSA Secrets,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1236,,T1003.005,Cached Domain Credentials,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1237,,T1003.006,DCSync,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1238,,T1003.007,Proc Filesystem,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1239,,T1003.008,/etc/passwd and /etc/shadow,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1240,,T1008,Fallback Channels,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1241,,T1021.002,SMB/Windows Admin Shares,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1242,,T1021.005,VNC,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1243,,T1029,Scheduled Transfer,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1244,,T1030,Data Transfer Size Limits,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1245,,T1036,Masquerading,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1246,,T1036.003,Rename System Utilities,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1247,,T1036.005,Match Legitimate Name or Location,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1248,,T1036.007,Double File Extension,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1249,,T1037,Boot or Logon Initialization Scripts,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1250,,T1037.002,Logon Script (Mac),[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1251,,T1037.003,Network Logon Script,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1252,,T1037.004,RC Scripts,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1253,,T1037.005,Startup Items,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1254,,T1041,Exfiltration Over C2 Channel,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1255,,T1046,Network Service Scanning,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1256,,T1048,Exfiltration Over Alternative Protocol,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1257,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1258,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1259,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1260,,T1052,Exfiltration Over Physical Medium,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1261,,T1052.001,Exfiltration over USB,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1262,,T1053.006,Systemd Timers,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1263,,T1055.009,Proc Memory,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1264,,T1056.002,GUI Input Capture,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1265,,T1059,Command and Scripting Interpreter,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1266,,T1059.005,Visual Basic,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1267,,T1059.007,JavaScript,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1268,,T1068,Exploitation for Privilege Escalation,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1269,,T1070,Indicator Removal on Host,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1270,,T1070.001,Clear Windows Event Logs,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1271,,T1070.002,Clear Linux or Mac System Logs,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
1272,,T1070.003,Clear Command History,[],Continuous Monitoring,CA-7,mitigates,CA,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
