,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,capability_group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
341,,T1557,Man-in-the-Middle,[],Man-in-the-middle attack. Child of 'Exploit vuln'.,action.hacking.variety.MitM,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
342,,T1557,Man-in-the-Middle,[],Routing detour. Child of 'Exploit vuln'.,action.hacking.variety.Routing detour,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
343,,T1557.001,Man-in-the-Middle: LLMNR/NBT-NS Poisoning and Relay,[],Man-in-the-middle attack. Child of 'Exploit vuln'.,action.hacking.variety.MitM,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
344,,T1557.002,Man-in-the-Middle: ARP Cache Poisoning,[],Man-in-the-middle attack. Child of 'Exploit vuln'.,action.hacking.variety.MitM,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
345,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],Pass-the-hash,action.hacking.variety.Pass-the-hash,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
346,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],Use of stolen authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
347,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
348,,T1001,Data Obfuscation,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
349,,T1001,Data Obfuscation,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
350,,T1001,Data Obfuscation,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
351,,T1008,Fallback Channels,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
352,,T1008,Fallback Channels,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
353,,T1008,Fallback Channels,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
354,,T1071,Application Layer Protocol,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
355,,T1071,Application Layer Protocol,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
356,,T1071,Application Layer Protocol,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
357,,T1071,Application Layer Protocol,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
358,,T1078,Valid Accounts,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
359,,T1078,Valid Accounts,[],Use of stolen authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
360,,T1078,Valid Accounts,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
361,,T1090,Proxy,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
362,,T1090,Proxy,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
363,,T1090,Proxy,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
364,,T1095,Non-Application Layer Protocol,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
365,,T1095,Non-Application Layer Protocol,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
366,,T1095,Non-Application Layer Protocol,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
367,,T1102,Web Service,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
368,,T1102,Web Service,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
369,,T1102,Web Service,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
370,,T1104,Multi-Stage Channels,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
371,,T1104,Multi-Stage Channels,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
372,,T1104,Multi-Stage Channels,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
373,,T1105,Ingress Tool Transfer,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
374,,T1105,Ingress Tool Transfer,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
375,,T1105,Ingress Tool Transfer,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
376,,T1132,Data Encoding,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
377,,T1132,Data Encoding,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
378,,T1132,Data Encoding,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
379,,T1133,External Remote Services,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
380,,T1133,External Remote Services,[],Use of stolen authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
381,,T1133,External Remote Services,[],"3rd party online desktop sharing (LogMeIn, Go2Assist)",action.hacking.vector.3rd party desktop,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
382,,T1133,External Remote Services,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
383,,T1133,External Remote Services,[],Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,action.hacking.vector.Desktop sharing software,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
384,,T1133,External Remote Services,[],Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',action.malware.variety.Backdoor,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
385,,T1133,External Remote Services,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",action.malware.variety.Exploit vuln,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
386,,T1133,External Remote Services,[],Remotely injected by agent (i.e. via SQLi),action.malware.vector.Remote injection,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
387,,T1133,External Remote Services,[],Web application. Parent of 'Web application - download' and 'Web application - drive-by.,action.malware.vector.Web application,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
388,,T1205,Traffic Signaling,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
389,,T1205,Traffic Signaling,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
390,,T1205,Traffic Signaling,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
391,,T1505,Server Software Component,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
392,,T1505,Server Software Component,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
393,,T1505,Server Software Component,[],Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',action.malware.variety.Backdoor,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
394,,T1505.003,Server Software Component: Web Shell,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
395,,T1505.003,Server Software Component: Web Shell,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
396,,T1505.003,Server Software Component: Web Shell,[],Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',action.malware.variety.Backdoor,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
397,,T1525,Implant Container Image,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
398,,T1525,Implant Container Image,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
399,,T1525,Implant Container Image,[],Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',action.malware.variety.Backdoor,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
400,,T1525,Implant Container Image,[],Remote Access Trojan.  Parent of 'Backdoor' and 'Trojan',action.malware.variety.RAT,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
401,,T1525,Implant Container Image,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
402,,T1568,Dynamic Resolution,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
403,,T1568,Dynamic Resolution,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
404,,T1568,Dynamic Resolution,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
405,,T1568,Dynamic Resolution,[],Downloaded and installed by local malware,action.malware.vector.Download by malware,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
406,,T1571,Non-Standard Port,[],Use of Backdoor or C2 channel,action.hacking.variety.Use of backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
407,,T1571,Non-Standard Port,[],Backdoor or command and control channel,action.hacking.vector.Backdoor or C2,related-to,action.hacking,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
408,,T1571,Non-Standard Port,[],Command and control (C2),action.malware.variety.C2,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
