,name,control-name,mapping-type,attack-object-key
1533,NIST Security controls,Baseline Configuration,mitigates,1533
1534,NIST Security controls,Baseline Configuration,mitigates,1534
1535,NIST Security controls,Baseline Configuration,mitigates,1535
1536,NIST Security controls,Baseline Configuration,mitigates,1536
1537,NIST Security controls,Baseline Configuration,mitigates,1537
1538,NIST Security controls,Baseline Configuration,mitigates,1538
1539,NIST Security controls,Baseline Configuration,mitigates,1539
1540,NIST Security controls,Baseline Configuration,mitigates,1540
1541,NIST Security controls,Baseline Configuration,mitigates,1541
1542,NIST Security controls,Baseline Configuration,mitigates,1542
1543,NIST Security controls,Baseline Configuration,mitigates,1543
1544,NIST Security controls,Baseline Configuration,mitigates,1544
1545,NIST Security controls,Baseline Configuration,mitigates,1545
1546,NIST Security controls,Baseline Configuration,mitigates,1546
1547,NIST Security controls,Baseline Configuration,mitigates,1547
1548,NIST Security controls,Baseline Configuration,mitigates,1548
1549,NIST Security controls,Baseline Configuration,mitigates,1549
1550,NIST Security controls,Baseline Configuration,mitigates,1550
1551,NIST Security controls,Baseline Configuration,mitigates,1551
1552,NIST Security controls,Baseline Configuration,mitigates,1552
1553,NIST Security controls,Baseline Configuration,mitigates,1553
1554,NIST Security controls,Baseline Configuration,mitigates,1554
1555,NIST Security controls,Baseline Configuration,mitigates,1555
1556,NIST Security controls,Baseline Configuration,mitigates,1556
1557,NIST Security controls,Baseline Configuration,mitigates,1557
1558,NIST Security controls,Baseline Configuration,mitigates,1558
1559,NIST Security controls,Baseline Configuration,mitigates,1559
1560,NIST Security controls,Baseline Configuration,mitigates,1560
1561,NIST Security controls,Baseline Configuration,mitigates,1561
1562,NIST Security controls,Baseline Configuration,mitigates,1562
1563,NIST Security controls,Baseline Configuration,mitigates,1563
1564,NIST Security controls,Baseline Configuration,mitigates,1564
1565,NIST Security controls,Baseline Configuration,mitigates,1565
1566,NIST Security controls,Baseline Configuration,mitigates,1566
1567,NIST Security controls,Baseline Configuration,mitigates,1567
1568,NIST Security controls,Baseline Configuration,mitigates,1568
1569,NIST Security controls,Baseline Configuration,mitigates,1569
1570,NIST Security controls,Configuration Change Control,mitigates,1570
1571,NIST Security controls,Configuration Change Control,mitigates,1571
1572,NIST Security controls,Configuration Change Control,mitigates,1572
1573,NIST Security controls,Configuration Change Control,mitigates,1573
1574,NIST Security controls,Configuration Change Control,mitigates,1574
1575,NIST Security controls,Configuration Change Control,mitigates,1575
1576,NIST Security controls,Configuration Change Control,mitigates,1576
1577,NIST Security controls,Configuration Change Control,mitigates,1577
1578,NIST Security controls,Configuration Change Control,mitigates,1578
1579,NIST Security controls,Configuration Change Control,mitigates,1579
1580,NIST Security controls,Configuration Change Control,mitigates,1580
1581,NIST Security controls,Configuration Change Control,mitigates,1581
1582,NIST Security controls,Configuration Change Control,mitigates,1582
1583,NIST Security controls,Configuration Change Control,mitigates,1583
1584,NIST Security controls,Configuration Change Control,mitigates,1584
1585,NIST Security controls,Configuration Change Control,mitigates,1585
1586,NIST Security controls,Configuration Change Control,mitigates,1586
1587,NIST Security controls,Configuration Change Control,mitigates,1587
1588,NIST Security controls,Configuration Change Control,mitigates,1588
1589,NIST Security controls,Configuration Change Control,mitigates,1589
1590,NIST Security controls,Access Restrictions for Change,mitigates,1590
1591,NIST Security controls,Access Restrictions for Change,mitigates,1591
1592,NIST Security controls,Access Restrictions for Change,mitigates,1592
1593,NIST Security controls,Access Restrictions for Change,mitigates,1593
1594,NIST Security controls,Access Restrictions for Change,mitigates,1594
1595,NIST Security controls,Access Restrictions for Change,mitigates,1595
1596,NIST Security controls,Access Restrictions for Change,mitigates,1596
1597,NIST Security controls,Access Restrictions for Change,mitigates,1597
1598,NIST Security controls,Access Restrictions for Change,mitigates,1598
1599,NIST Security controls,Access Restrictions for Change,mitigates,1599
1600,NIST Security controls,Access Restrictions for Change,mitigates,1600
1601,NIST Security controls,Access Restrictions for Change,mitigates,1601
1602,NIST Security controls,Access Restrictions for Change,mitigates,1602
1603,NIST Security controls,Access Restrictions for Change,mitigates,1603
1604,NIST Security controls,Access Restrictions for Change,mitigates,1604
1605,NIST Security controls,Access Restrictions for Change,mitigates,1605
1606,NIST Security controls,Access Restrictions for Change,mitigates,1606
1607,NIST Security controls,Access Restrictions for Change,mitigates,1607
1608,NIST Security controls,Access Restrictions for Change,mitigates,1608
1609,NIST Security controls,Access Restrictions for Change,mitigates,1609
1610,NIST Security controls,Access Restrictions for Change,mitigates,1610
1611,NIST Security controls,Access Restrictions for Change,mitigates,1611
1612,NIST Security controls,Access Restrictions for Change,mitigates,1612
1613,NIST Security controls,Access Restrictions for Change,mitigates,1613
1614,NIST Security controls,Access Restrictions for Change,mitigates,1614
1615,NIST Security controls,Access Restrictions for Change,mitigates,1615
1616,NIST Security controls,Access Restrictions for Change,mitigates,1616
1617,NIST Security controls,Access Restrictions for Change,mitigates,1617
1618,NIST Security controls,Access Restrictions for Change,mitigates,1618
1619,NIST Security controls,Access Restrictions for Change,mitigates,1619
1620,NIST Security controls,Access Restrictions for Change,mitigates,1620
1621,NIST Security controls,Access Restrictions for Change,mitigates,1621
1622,NIST Security controls,Access Restrictions for Change,mitigates,1622
1623,NIST Security controls,Access Restrictions for Change,mitigates,1623
1624,NIST Security controls,Access Restrictions for Change,mitigates,1624
1625,NIST Security controls,Access Restrictions for Change,mitigates,1625
1626,NIST Security controls,Access Restrictions for Change,mitigates,1626
1627,NIST Security controls,Access Restrictions for Change,mitigates,1627
1628,NIST Security controls,Access Restrictions for Change,mitigates,1628
1629,NIST Security controls,Access Restrictions for Change,mitigates,1629
1630,NIST Security controls,Access Restrictions for Change,mitigates,1630
1631,NIST Security controls,Access Restrictions for Change,mitigates,1631
1632,NIST Security controls,Access Restrictions for Change,mitigates,1632
1633,NIST Security controls,Access Restrictions for Change,mitigates,1633
1634,NIST Security controls,Access Restrictions for Change,mitigates,1634
1635,NIST Security controls,Access Restrictions for Change,mitigates,1635
1636,NIST Security controls,Access Restrictions for Change,mitigates,1636
1637,NIST Security controls,Access Restrictions for Change,mitigates,1637
1638,NIST Security controls,Access Restrictions for Change,mitigates,1638
1639,NIST Security controls,Access Restrictions for Change,mitigates,1639
1640,NIST Security controls,Access Restrictions for Change,mitigates,1640
1641,NIST Security controls,Access Restrictions for Change,mitigates,1641
1642,NIST Security controls,Access Restrictions for Change,mitigates,1642
1643,NIST Security controls,Access Restrictions for Change,mitigates,1643
1644,NIST Security controls,Access Restrictions for Change,mitigates,1644
1645,NIST Security controls,Access Restrictions for Change,mitigates,1645
1646,NIST Security controls,Access Restrictions for Change,mitigates,1646
1647,NIST Security controls,Access Restrictions for Change,mitigates,1647
1648,NIST Security controls,Access Restrictions for Change,mitigates,1648
1649,NIST Security controls,Access Restrictions for Change,mitigates,1649
1650,NIST Security controls,Access Restrictions for Change,mitigates,1650
1651,NIST Security controls,Access Restrictions for Change,mitigates,1651
1652,NIST Security controls,Access Restrictions for Change,mitigates,1652
1653,NIST Security controls,Access Restrictions for Change,mitigates,1653
1654,NIST Security controls,Access Restrictions for Change,mitigates,1654
1655,NIST Security controls,Access Restrictions for Change,mitigates,1655
1656,NIST Security controls,Access Restrictions for Change,mitigates,1656
1657,NIST Security controls,Access Restrictions for Change,mitigates,1657
1658,NIST Security controls,Access Restrictions for Change,mitigates,1658
1659,NIST Security controls,Access Restrictions for Change,mitigates,1659
1660,NIST Security controls,Access Restrictions for Change,mitigates,1660
1661,NIST Security controls,Access Restrictions for Change,mitigates,1661
1662,NIST Security controls,Access Restrictions for Change,mitigates,1662
1663,NIST Security controls,Access Restrictions for Change,mitigates,1663
1664,NIST Security controls,Access Restrictions for Change,mitigates,1664
1665,NIST Security controls,Access Restrictions for Change,mitigates,1665
1666,NIST Security controls,Access Restrictions for Change,mitigates,1666
1667,NIST Security controls,Access Restrictions for Change,mitigates,1667
1668,NIST Security controls,Access Restrictions for Change,mitigates,1668
1669,NIST Security controls,Access Restrictions for Change,mitigates,1669
1670,NIST Security controls,Access Restrictions for Change,mitigates,1670
1671,NIST Security controls,Access Restrictions for Change,mitigates,1671
1672,NIST Security controls,Access Restrictions for Change,mitigates,1672
1673,NIST Security controls,Access Restrictions for Change,mitigates,1673
1674,NIST Security controls,Access Restrictions for Change,mitigates,1674
1675,NIST Security controls,Access Restrictions for Change,mitigates,1675
1676,NIST Security controls,Access Restrictions for Change,mitigates,1676
1677,NIST Security controls,Access Restrictions for Change,mitigates,1677
1678,NIST Security controls,Access Restrictions for Change,mitigates,1678
1679,NIST Security controls,Access Restrictions for Change,mitigates,1679
1680,NIST Security controls,Access Restrictions for Change,mitigates,1680
1681,NIST Security controls,Access Restrictions for Change,mitigates,1681
1682,NIST Security controls,Access Restrictions for Change,mitigates,1682
1683,NIST Security controls,Access Restrictions for Change,mitigates,1683
1684,NIST Security controls,Access Restrictions for Change,mitigates,1684
1685,NIST Security controls,Access Restrictions for Change,mitigates,1685
1686,NIST Security controls,Access Restrictions for Change,mitigates,1686
1687,NIST Security controls,Access Restrictions for Change,mitigates,1687
1688,NIST Security controls,Access Restrictions for Change,mitigates,1688
1689,NIST Security controls,Access Restrictions for Change,mitigates,1689
1690,NIST Security controls,Access Restrictions for Change,mitigates,1690
1691,NIST Security controls,Access Restrictions for Change,mitigates,1691
1692,NIST Security controls,Access Restrictions for Change,mitigates,1692
1693,NIST Security controls,Access Restrictions for Change,mitigates,1693
1694,NIST Security controls,Access Restrictions for Change,mitigates,1694
1695,NIST Security controls,Access Restrictions for Change,mitigates,1695
1696,NIST Security controls,Access Restrictions for Change,mitigates,1696
1697,NIST Security controls,Access Restrictions for Change,mitigates,1697
1698,NIST Security controls,Access Restrictions for Change,mitigates,1698
1699,NIST Security controls,Access Restrictions for Change,mitigates,1699
1700,NIST Security controls,Access Restrictions for Change,mitigates,1700
1701,NIST Security controls,Access Restrictions for Change,mitigates,1701
1702,NIST Security controls,Access Restrictions for Change,mitigates,1702
1703,NIST Security controls,Access Restrictions for Change,mitigates,1703
1704,NIST Security controls,Access Restrictions for Change,mitigates,1704
1705,NIST Security controls,Access Restrictions for Change,mitigates,1705
1706,NIST Security controls,Access Restrictions for Change,mitigates,1706
1707,NIST Security controls,Access Restrictions for Change,mitigates,1707
1708,NIST Security controls,Access Restrictions for Change,mitigates,1708
1709,NIST Security controls,Access Restrictions for Change,mitigates,1709
1710,NIST Security controls,Access Restrictions for Change,mitigates,1710
