,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
275,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",275,,Impair Defenses,T1562,275,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
276,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",276,,Subvert Trust Controls,T1553,276,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
277,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],['Azure Security Center Recommendation'],277,,Data Destruction,T1485,277,"Azure Backup service provides defense against destruction/manipulation of data at rest. Scoring as ""Significant"" since it is an essential practice against data destruction et al, and can eradicate the threat event by restoring from backup."
278,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],['Azure Security Center Recommendation'],278,,Data Encrypted for Impact,T1486,278,"Azure Backup service provides defense against destruction/manipulation of data at rest. Scoring as ""Significant"" since it is an essential practice against data destruction et al, and can eradicate the threat event by restoring from backup."
279,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],['Azure Security Center Recommendation'],279,,Defacement,T1491,279,"Azure Backup service provides defense against destruction/manipulation of data at rest. Scoring as ""Significant"" since it is an essential practice against data destruction et al, and can eradicate the threat event by restoring from backup."
280,Azure Backup,['https://docs.microsoft.com/en-us/azure/backup/backup-overview'],['Azure Security Center Recommendation'],280,,Disk Wipe,T1561,280,"Azure Backup service provides defense against destruction/manipulation of data at rest. Scoring as ""Significant"" since it is an essential practice against data destruction et al, and can eradicate the threat event by restoring from backup."
281,Managed identities for Azure resources,['https://docs.microsoft.com/en-us/azure/active-directory/managed-identities-azure-resources/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",281,,Unsecured Credentials,T1552,281,
282,Azure Policy,"['https://docs.microsoft.com/en-us/azure/governance/policy/overview', 'https://docs.microsoft.com/en-us/azure/governance/policy/samples/built-in-policies#api-for-fhir']",['Azure Security Center Recommendation'],282,,Exploit Public-Facing Application,T1190,282,This mapping is focused on the list of built-in policy definitions provided by Azure Policy. All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
283,Azure Policy,"['https://docs.microsoft.com/en-us/azure/governance/policy/overview', 'https://docs.microsoft.com/en-us/azure/governance/policy/samples/built-in-policies#api-for-fhir']",['Azure Security Center Recommendation'],283,,External Remote Services,T1133,283,This mapping is focused on the list of built-in policy definitions provided by Azure Policy. All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
284,Azure Policy,"['https://docs.microsoft.com/en-us/azure/governance/policy/overview', 'https://docs.microsoft.com/en-us/azure/governance/policy/samples/built-in-policies#api-for-fhir']",['Azure Security Center Recommendation'],284,,Gather Victim Network Information,T1590,284,This mapping is focused on the list of built-in policy definitions provided by Azure Policy. All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
285,Azure Policy,"['https://docs.microsoft.com/en-us/azure/governance/policy/overview', 'https://docs.microsoft.com/en-us/azure/governance/policy/samples/built-in-policies#api-for-fhir']",['Azure Security Center Recommendation'],285,,Valid Accounts,T1078,285,This mapping is focused on the list of built-in policy definitions provided by Azure Policy. All scores are capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.
