,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
550,,T1569.002,Service Execution,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
551,,T1570,Lateral Tool Transfer,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
552,,T1572,Protocol Tunneling,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
553,,T1574,Hijack Execution Flow,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
554,,T1574.002,DLL Side-Loading,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
555,,T1574.004,Dylib Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
556,,T1574.005,Executable Installer File Permissions Weakness,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
557,,T1574.007,Path Interception by PATH Environment Variable,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
558,,T1574.008,Path Interception by Search Order Hijacking,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
559,,T1574.009,Path Interception by Unquoted Path,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
560,,T1574.010,Services File Permissions Weakness,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
561,,T1574.012,COR_PROFILER,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
562,,T1578,Modify Cloud Compute Infrastructure,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
563,,T1578.001,Create Snapshot,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
564,,T1578.002,Create Cloud Instance,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
565,,T1578.003,Delete Cloud Instance,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
566,,T1580,Cloud Infrastructure Discovery,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
567,,T1599,Network Boundary Bridging,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
568,,T1599.001,Network Address Translation Traversal,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
569,,T1601,Modify System Image,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
570,,T1601.001,Patch System Image,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
571,,T1601.002,Downgrade System Image,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
572,,T1602,Data from Configuration Repository,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
573,,T1602.001,SNMP (MIB Dump),[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
574,,T1602.002,Network Device Configuration Dump,[],Access Enforcement,AC-3,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
575,,T1001,Data Obfuscation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
576,,T1001.001,Junk Data,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
577,,T1001.002,Steganography,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
578,,T1001.003,Protocol Impersonation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
579,,T1003,OS Credential Dumping,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
580,,T1003.001,LSASS Memory,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
581,,T1003.005,Cached Domain Credentials,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
582,,T1003.006,DCSync,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
583,,T1008,Fallback Channels,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
584,,T1021.001,Remote Desktop Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
585,,T1021.002,SMB/Windows Admin Shares,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
586,,T1021.003,Distributed Component Object Model,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
587,,T1021.005,VNC,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
588,,T1021.006,Windows Remote Management,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
589,,T1029,Scheduled Transfer,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
590,,T1030,Data Transfer Size Limits,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
591,,T1041,Exfiltration Over C2 Channel,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
592,,T1046,Network Service Scanning,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
593,,T1048,Exfiltration Over Alternative Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
594,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
595,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
596,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
597,,T1068,Exploitation for Privilege Escalation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
598,,T1071,Application Layer Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
599,,T1071.001,Web Protocols,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
600,,T1071.002,File Transfer Protocols,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
601,,T1071.003,Mail Protocols,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
602,,T1071.004,DNS,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
603,,T1072,Software Deployment Tools,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
604,,T1090,Proxy,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
605,,T1090.001,Internal Proxy,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
606,,T1090.002,External Proxy,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
607,,T1090.003,Multi-hop Proxy,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
608,,T1095,Non-Application Layer Protocol,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
609,,T1098,Account Manipulation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
610,,T1098.001,Additional Cloud Credentials,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
611,,T1102,Web Service,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
612,,T1102.001,Dead Drop Resolver,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
613,,T1102.002,Bidirectional Communication,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
614,,T1102.003,One-Way Communication,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
615,,T1104,Multi-Stage Channels,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
616,,T1105,Ingress Tool Transfer,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
617,,T1114,Email Collection,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
618,,T1114.001,Local Email Collection,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
619,,T1114.002,Remote Email Collection,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
620,,T1114.003,Email Forwarding Rule,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
621,,T1132,Data Encoding,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
622,,T1132.001,Standard Encoding,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
623,,T1132.002,Non-Standard Encoding,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
624,,T1133,External Remote Services,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
625,,T1134.005,SID-History Injection,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
626,,T1136,Create Account,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
627,,T1136.002,Domain Account,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
628,,T1136.003,Cloud Account,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
629,,T1187,Forced Authentication,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
630,,T1189,Drive-by Compromise,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
631,,T1190,Exploit Public-Facing Application,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
632,,T1197,BITS Jobs,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
633,,T1199,Trusted Relationship,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
634,,T1203,Exploitation for Client Execution,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
635,,T1204,User Execution,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
636,,T1204.001,Malicious Link,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
637,,T1204.002,Malicious File,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
638,,T1205,Traffic Signaling,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
639,,T1205.001,Port Knocking,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
640,,T1210,Exploitation of Remote Services,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
641,,T1211,Exploitation for Defense Evasion,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
642,,T1212,Exploitation for Credential Access,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
643,,T1213,Data from Information Repositories,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
644,,T1213.001,Confluence,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
645,,T1213.002,Sharepoint,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
646,,T1218.012,Verclsid,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
647,,T1219,Remote Access Software,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
648,,T1482,Domain Trust Discovery,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
649,,T1484,Domain Policy Modification,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
650,,T1489,Service Stop,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
651,,T1498,Network Denial of Service,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
652,,T1498.001,Direct Network Flood,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
653,,T1498.002,Reflection Amplification,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
654,,T1499,Endpoint Denial of Service,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
655,,T1499.001,OS Exhaustion Flood,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
656,,T1499.002,Service Exhaustion Flood,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
657,,T1499.003,Application Exhaustion Flood,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
658,,T1499.004,Application or System Exploitation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
659,,T1528,Steal Application Access Token,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
660,,T1530,Data from Cloud Storage Object,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
661,,T1537,Transfer Data to Cloud Account,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
662,,T1547.003,Time Providers,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
663,,T1552,Unsecured Credentials,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
664,,T1552.001,Credentials In Files,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
665,,T1552.005,Cloud Instance Metadata API,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
666,,T1557,Man-in-the-Middle,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
667,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
668,,T1557.002,ARP Cache Poisoning,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
669,,T1559,Inter-Process Communication,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
670,,T1559.001,Component Object Model,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
671,,T1559.002,Dynamic Data Exchange,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
672,,T1563,Remote Service Session Hijacking,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
673,,T1563.002,RDP Hijacking,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
674,,T1565,Data Manipulation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
675,,T1565.003,Runtime Data Manipulation,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
676,,T1566,Phishing,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
677,,T1566.001,Spearphishing Attachment,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
678,,T1566.002,Spearphishing Link,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
679,,T1566.003,Spearphishing via Service,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
680,,T1567,Exfiltration Over Web Service,[],Information Flow Enforcement,AC-4,mitigates,Access Control,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
