,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
460,,T1021.001,Remote Desktop Protocol,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
461,,T1037.002,Logon Script (Mac),[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
462,,T1037.005,Startup Items,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
463,,T1047,Windows Management Instrumentation,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
464,,T1053,Scheduled Task/Job,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
465,,T1053.002,At (Windows),[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
466,,T1053.003,Cron,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
467,,T1053.005,Scheduled Task,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
468,,T1059,Command and Scripting Interpreter,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
469,,T1059.001,PowerShell,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
470,,T1059.002,AppleScript,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
471,,T1059.005,Visual Basic,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
472,,T1059.008,Network Device CLI,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
473,,T1070,Indicator Removal on Host,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
474,,T1070.001,Clear Windows Event Logs,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
475,,T1070.003,Clear Command History,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
476,,T1078.002,Domain Accounts,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
477,,T1078.004,Cloud Accounts,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
478,,T1095,Non-Application Layer Protocol,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
479,,T1098,Account Manipulation,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
480,,T1098.001,Additional Cloud Credentials,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
481,,T1098.002,Exchange Email Delegate Permissions,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
482,,T1098.003,Add Office 365 Global Administrator Role,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
483,,T1098.004,SSH Authorized Keys,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
484,,T1190,Exploit Public-Facing Application,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
485,,T1197,BITS Jobs,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
486,,T1205,Traffic Signaling,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
487,,T1205.001,Port Knocking,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
488,,T1210,Exploitation of Remote Services,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
489,,T1213.003,Code Repositories,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
490,,T1218.007,Msiexec,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
491,,T1218.012,Verclsid,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
492,,T1219,Remote Access Software,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
493,,T1222,File and Directory Permissions Modification,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
494,,T1486,Data Encrypted for Impact,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
495,,T1490,Inhibit System Recovery,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
496,,T1491,Defacement,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
497,,T1491.001,Internal Defacement,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
498,,T1491.002,External Defacement,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
499,,T1495,Firmware Corruption,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
500,,T1498.001,Direct Network Flood,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
501,,T1498.002,Reflection Amplification,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
502,,T1499,Endpoint Denial of Service,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
503,,T1499.001,OS Exhaustion Flood,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
504,,T1499.002,Service Exhaustion Flood,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
505,,T1499.003,Application Exhaustion Flood,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
506,,T1499.004,Application or System Exploitation,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
507,,T1505,Server Software Component,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
508,,T1505.003,Web Shell,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
509,,T1525,Implant Internal Image,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
510,,T1537,Transfer Data to Cloud Account,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
511,,T1543,Create or Modify System Process,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
512,,T1543.001,Launch Agent,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
513,,T1543.003,Windows Service,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
514,,T1546.003,Windows Management Instrumentation Event Subscription,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
515,,T1547.003,Time Providers,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
516,,T1547.004,Winlogon Helper DLL,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
517,,T1547.006,Kernel Modules and Extensions,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
518,,T1547.007,Re-opened Applications,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
519,,T1547.009,Shortcut Modification,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
520,,T1548.002,Bypass User Account Control,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
521,,T1548.003,Sudo and Sudo Caching,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
522,,T1552.005,Cloud Instance Metadata API,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
523,,T1556.004,Network Device Authentication,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
524,,T1558,Steal or Forge Kerberos Tickets,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
525,,T1558.003,Kerberoasting,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
526,,T1559,Inter-Process Communication,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
527,,T1562,Impair Defenses,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
528,,T1562.001,Disable or Modify Tools,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
529,,T1562.006,Indicator Blocking,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
530,,T1562.008,Disable Cloud Logs,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
531,,T1565,Data Manipulation,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
532,,T1565.001,Stored Data Manipulation,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
533,,T1565.003,Runtime Data Manipulation,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
534,,T1567,Exfiltration Over Web Service,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
535,,T1570,Lateral Tool Transfer,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
536,,T1574,Hijack Execution Flow,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
537,,T1574.007,Path Interception by PATH Environment Variable,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
538,,T1602.002,Network Device Configuration Dump,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
539,,T1609,Container Administration Command,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
540,,T1610,Deploy Container,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
541,,T1003,OS Credential Dumping,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
542,,T1003.004,LSA Secrets,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
543,,T1003.005,Cached Domain Credentials,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
544,,T1003.006,DCSync,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
545,,T1003.007,Proc Filesystem,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
546,,T1003.008,/etc/passwd and /etc/shadow,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
547,,T1021,Remote Services,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
548,,T1021.002,SMB/Windows Admin Shares,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
549,,T1021.003,Distributed Component Object Model,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
550,,T1021.004,SSH,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
551,,T1021.005,VNC,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
552,,T1021.006,Windows Remote Management,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
553,,T1025,Data from Removable Media,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
554,,T1036,Masquerading,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
555,,T1036.003,Rename System Utilities,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
556,,T1036.005,Match Legitimate Name or Location,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
557,,T1037,Boot or Logon Initialization Scripts,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
558,,T1037.003,Network Logon Script,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
559,,T1037.004,RC Scripts,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
560,,T1041,Exfiltration Over C2 Channel,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
561,,T1048,Exfiltration Over Alternative Protocol,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
562,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
563,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
564,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
565,,T1052,Exfiltration Over Physical Medium,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
566,,T1052.001,Exfiltration over USB,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
567,,T1053.006,Systemd Timers,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
568,,T1053.007,Container Orchestration Job,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
569,,T1055.008,Ptrace System Calls,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
570,,T1055.009,Proc Memory,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
571,,T1056.003,Web Portal Capture,[],Access Enforcement,AC-3,mitigates,['Access Control'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
