,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
507,,T1003.001,LSASS Memory,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
508,,T1003.002,Security Account Manager,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
509,,T1003.003,NTDS,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
510,,T1005,Data from Local System,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
511,,T1078,Valid Accounts,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
512,,T1091,Replication Through Removable Media,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
513,,T1110.001,Password Guessing,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
514,,T1110.002,Password Cracking,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
515,,T1199,Trusted Relationship,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
516,,T1200,Hardware Additions,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
517,,T1218,Signed Binary Proxy Execution,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
518,,T1528,Steal Application Access Token,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
519,,T1530,Data from Cloud Storage Object,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
520,,T1557,Adversary-in-the-Middle,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
521,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
522,,T1580,Cloud Infrastructure Discovery,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
523,,T1599,Network Boundary Bridging,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
524,,T1611,Escape to Host,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
525,,T1021.001,Remote Desktop Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
526,,T1037.002,Logon Script (Mac),[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
527,,T1037.005,Startup Items,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
528,,T1047,Windows Management Instrumentation,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
529,,T1053,Scheduled Task/Job,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
530,,T1053.002,At (Windows),[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
531,,T1053.003,Cron,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
532,,T1053.005,Scheduled Task,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
533,,T1059.001,PowerShell,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
534,,T1059.002,AppleScript,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
535,,T1059.005,Visual Basic,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
536,,T1059.008,Network Device CLI,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
537,,T1070,Indicator Removal on Host,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
538,,T1070.003,Clear Command History,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
539,,T1078.002,Domain Accounts,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
540,,T1078.004,Cloud Accounts,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
541,,T1095,Non-Application Layer Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
542,,T1098,Account Manipulation,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
543,,T1098.001,Additional Cloud Credentials,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
544,,T1098.002,Exchange Email Delegate Permissions,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
545,,T1098.003,Add Office 365 Global Administrator Role,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
546,,T1098.004,SSH Authorized Keys,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
547,,T1190,Exploit Public-Facing Application,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
548,,T1197,BITS Jobs,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
549,,T1205,Traffic Signaling,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
550,,T1205.001,Port Knocking,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
551,,T1210,Exploitation of Remote Services,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
552,,T1213.003,Code Repositories,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
553,,T1218.007,Msiexec,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
554,,T1218.012,Verclsid,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
555,,T1219,Remote Access Software,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
556,,T1222,File and Directory Permissions Modification,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
557,,T1486,Data Encrypted for Impact,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
558,,T1490,Inhibit System Recovery,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
559,,T1491,Defacement,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
560,,T1491.001,Internal Defacement,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
561,,T1491.002,External Defacement,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
562,,T1495,Firmware Corruption,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
563,,T1498.001,Direct Network Flood,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
564,,T1498.002,Reflection Amplification,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
565,,T1499,Endpoint Denial of Service,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
566,,T1499.001,OS Exhaustion Flood,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
567,,T1499.002,Service Exhaustion Flood,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
568,,T1499.003,Application Exhaustion Flood,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
569,,T1499.004,Application or System Exploitation,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
570,,T1505,Server Software Component,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
571,,T1505.003,Web Shell,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
572,,T1525,Implant Internal Image,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
573,,T1543,Create or Modify System Process,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
574,,T1543.003,Windows Service,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
575,,T1546.003,Windows Management Instrumentation Event Subscription,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
576,,T1547.003,Time Providers,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
577,,T1547.004,Winlogon Helper DLL,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
578,,T1547.006,Kernel Modules and Extensions,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
579,,T1547.007,Re-opened Applications,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
580,,T1547.009,Shortcut Modification,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
581,,T1548.002,Bypass User Account Control,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
582,,T1548.003,Sudo and Sudo Caching,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
583,,T1552.005,Cloud Instance Metadata API,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
584,,T1556.004,Network Device Authentication,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
585,,T1558,Steal or Forge Kerberos Tickets,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
586,,T1558.003,Kerberoasting,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
587,,T1559,Inter-Process Communication,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
588,,T1562.001,Disable or Modify Tools,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
589,,T1562.006,Indicator Blocking,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
590,,T1562.008,Disable Cloud Logs,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
591,,T1565,Data Manipulation,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
592,,T1565.001,Stored Data Manipulation,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
593,,T1565.003,Runtime Data Manipulation,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
594,,T1570,Lateral Tool Transfer,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
595,,T1602.002,Network Device Configuration Dump,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
596,,T1003,OS Credential Dumping,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
597,,T1003.004,LSA Secrets,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
598,,T1003.005,Cached Domain Credentials,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
599,,T1003.006,DCSync,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
600,,T1003.007,Proc Filesystem,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
601,,T1003.008,/etc/passwd and /etc/shadow,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
602,,T1021,Remote Services,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
603,,T1021.002,SMB/Windows Admin Shares,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
604,,T1021.003,Distributed Component Object Model,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
605,,T1021.004,SSH,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
606,,T1021.005,VNC,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
607,,T1021.006,Windows Remote Management,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
608,,T1025,Data from Removable Media,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
609,,T1036,Masquerading,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
610,,T1036.003,Rename System Utilities,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
611,,T1036.005,Match Legitimate Name or Location,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
612,,T1037,Boot or Logon Initialization Scripts,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
613,,T1037.003,Network Logon Script,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
614,,T1037.004,RC Scripts,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
615,,T1041,Exfiltration Over C2 Channel,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
616,,T1048,Exfiltration Over Alternative Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
617,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
618,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
619,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
620,,T1052,Exfiltration Over Physical Medium,[],Access Enforcement,AC-3,mitigates,Access Control,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
