,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
860,,T1546.008,Event Triggered Execution: Accessibility Features,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
861,,T1546.009,Event Triggered Execution: AppCert DLLs,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
862,,T1546.010,Event Triggered Execution: AppInit DLLs,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
863,,T1546.011,Event Triggered Execution: Application Shimming,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
864,,T1546.012,Event Triggered Execution: Image File Execution Options Injection,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
865,,T1546.013,Event Triggered Execution: PowerShell Profile,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
866,,T1546.014,Event Triggered Execution: Emond,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
867,,T1546.015,Event Triggered Execution: Component Object Model Hijacking,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
868,,T1136.001,Create Account: Local Account,[],[],,attribute.integrity.variety.Created account,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
869,,T1136.002,Create Account: Domain Account,[],[],,attribute.integrity.variety.Created account,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
870,,T1136.003,Create Account: Cloud Account,[],[],,attribute.integrity.variety.Created account,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
871,,T1491,Defacement,[],[],,attribute.integrity.variety.Defacement,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
872,,T1491.001,Defacement: Internal Defacement,[],[],,attribute.integrity.variety.Defacement,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
873,,T1491.002,Defacement: External Defacement,[],[],,attribute.integrity.variety.Defacement,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
874,,T1037.001,Boot or Logon Initialization Scripts: Logon Script (Windows),[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
875,,T1037.002,Boot or Logon Initialization Scripts: Logon Script (Mac),[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
876,,T1037.003,Boot or Logon Initialization Scripts: Network Logon Script,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
877,,T1037.004,Boot or Logon Initialization Scripts: RC Scripts,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
878,,T1037.005,Boot or Logon Initialization Scripts: Startup Items,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
879,,T1484,Domain Policy Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
880,,T1484.001,Domain Policy Modification: Group Policy Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
881,,T1484.002,Domain Policy Modification: Domain Trust Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
882,,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
883,,T1547.002,Boot or Logon Autostart Execution: Authentication Package,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
884,,T1547.003,Boot or Logon Autostart Execution: Time Providers,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
885,,T1547.004,Boot or Logon Autostart Execution: Winlogon Helper DLL,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
886,,T1547.005,Boot or Logon Autostart Execution: Security Support Provider,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
887,,T1547.006,Boot or Logon Autostart Execution: Kernel Modules and Extensions,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
888,,T1547.007,Boot or Logon Autostart Execution: Re-opened Applications,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
889,,T1547.008,Boot or Logon Autostart Execution: LSASS Driver,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
890,,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
891,,T1547.010,Boot or Logon Autostart Execution: Port Monitors,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
892,,T1547.011,Boot or Logon Autostart Execution: Plist Modification,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
893,,T1547.012,Boot or Logon Autostart Execution: Print Processors,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
894,,T1547.013,Boot or Logon Autostart Execution: XDG Autostart Entries,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
895,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
896,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
897,,T1556.001,Modify Authentication Process: Domain Controller Authentication,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
898,,T1556.001,Modify Authentication Process: Domain Controller Authentication,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
899,,T1556.003,Modify Authentication Process: Pluggable Authentication Modules,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
900,,T1556.003,Modify Authentication Process: Pluggable Authentication Modules,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
901,,T1556.004,Modify Authentication Process: Network Device Authentication,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
902,,T1556.004,Modify Authentication Process: Network Device Authentication,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
903,,T1565,Data Manipulation,[],[],,attribute.integrity.variety.Modify data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
904,,T1565.001,Data Manipulation: Stored Data Manipulation,[],[],,attribute.integrity.variety.Modify data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
905,,T1565.002,Data Manipulation: Transmitted Data Manipulation,[],[],,attribute.integrity.variety.Modify data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
906,,T1565.003,Data Manipulation: Runtime Data Manipulation,[],[],,attribute.integrity.variety.Modify data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
907,,T1098.001,Account Manipulation: Additional Cloud Credentials,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
908,,T1098.002,Account Manipulation: Exchange Email Delegate Permissions,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
909,,T1098.003,Account Manipulation: Add Office 365 Global Administrator Role,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
910,,T1098.004,Account Manipulation: SSH Authorized Keys,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
911,,T1547.014,Boot or Logon Autostart Execution: Active Setup,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
912,,T1535,Unused/Unsupported Cloud Regions,[],[],,attribute.integrity.variety.Repurpose,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
