,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
417,Identity and Access Management,['https://cloud.google.com/iam'],"['Identity', 'Credentials', 'Access Management', 'Multi-Factor Authentication', 'Role Based Access Control']",417,,Cloud Account,T1087.004,417,"Similar to Azure AD for Managed Identities, Azure Role Based Access Control, AWS Identity and Access Management."
418,Identity and Access Management,['https://cloud.google.com/iam'],"['Identity', 'Credentials', 'Access Management', 'Multi-Factor Authentication', 'Role Based Access Control']",418,,Account Discovery,T1087,418,"Similar to Azure AD for Managed Identities, Azure Role Based Access Control, AWS Identity and Access Management."
419,Identity and Access Management,['https://cloud.google.com/iam'],"['Identity', 'Credentials', 'Access Management', 'Multi-Factor Authentication', 'Role Based Access Control']",419,,Container and Resource Discovery,T1613,419,"Similar to Azure AD for Managed Identities, Azure Role Based Access Control, AWS Identity and Access Management."
420,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",420,,Exploitation for Privilege Escalation,T1068,420,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
421,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",421,,Exploit Public-Facing Application,T1190,421,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
422,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",422,,Exploitation for Client Execution,T1203,422,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
423,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",423,,Exploitation of Remote Services,T1210,423,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
424,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",424,,Exploitation for Defense Evasion,T1211,424,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
425,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",425,,Exploitation for Credential Access,T1212,425,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
426,VMManager,['https://cloud.google.com/compute/docs/vm-manager'],"['Patch Management', 'Vulnerability Management', 'Configuration Management', 'Credentials']",426,,Software Deployment Tools,T1072,426,This mapping was scored as Partial due to the medium threat protection coverage to specific (sub-) techniques of MITRE’s ATT&CK framework.
427,Container Registry,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","['Containers', 'Vulnerability Analysis']",427,,Valid Accounts,T1078,427,Google Cloud's Artifact Registry is the recommended service for managing containers. Container Registry provides a subset of the features found in Artifact Registry and will only receive critical security fixes.
428,Container Registry,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","['Containers', 'Vulnerability Analysis']",428,,Exploitation for Privilege Escalation,T1068,428,Google Cloud's Artifact Registry is the recommended service for managing containers. Container Registry provides a subset of the features found in Artifact Registry and will only receive critical security fixes.
429,Container Registry,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","['Containers', 'Vulnerability Analysis']",429,,Implant Internal Image,T1525,429,Google Cloud's Artifact Registry is the recommended service for managing containers. Container Registry provides a subset of the features found in Artifact Registry and will only receive critical security fixes.
430,Container Registry,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","['Containers', 'Vulnerability Analysis']",430,,Deploy Container,T1610,430,Google Cloud's Artifact Registry is the recommended service for managing containers. Container Registry provides a subset of the features found in Artifact Registry and will only receive critical security fixes.
431,Container Registry,"['https://cloud.google.com/container-registry/docs/container-analysis', 'https://cloud.google.com/artifact-registry/docs/transition/transition-from-gcr']","['Containers', 'Vulnerability Analysis']",431,,Exploitation for Credential Access,T1212,431,Google Cloud's Artifact Registry is the recommended service for managing containers. Container Registry provides a subset of the features found in Artifact Registry and will only receive critical security fixes.
