,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,score_category,score_value,related_score,metadata_key
280,"The mappings contained in this file were based on Amazon's ""Security in Amazon Virtual Private Cloud"" documentation listed in the references section. The following VPC components were assessed to produce this mapping: Security Groups, Network Access Control Lists (NACLs), VPC Peering, VPC Endpoints, and Virtual Private Network (VPN).",T1210,Exploitation of Remote Services,['https://docs.aws.amazon.com/vpc/latest/userguide/security.html'],['Network'],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,,0
281,"The mappings contained in this file were based on Amazon's ""Security in Amazon Virtual Private Cloud"" documentation listed in the references section. The following VPC components were assessed to produce this mapping: Security Groups, Network Access Control Lists (NACLs), VPC Peering, VPC Endpoints, and Virtual Private Network (VPN).",T1021,Remote Services,['https://docs.aws.amazon.com/vpc/latest/userguide/security.html'],['Network'],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,,0
282,VPC security groups and network access control lists (NACLs) can be used to restrict direct access to remote services to trusted networks.  This mitigates even an adversary with a valid account from accessing resources. This can be circumvented though if an adversary is able to compromise a trusted host and move laterally to a protected network.  This results in an overall partial (coverage) score.,T1021.006,Windows Remote Management,[],[],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,T1021,0
283,VPC security groups and network access control lists (NACLs) can be used to restrict direct access to remote services to trusted networks.  This mitigates even an adversary with a valid account from accessing resources. This can be circumvented though if an adversary is able to compromise a trusted host and move laterally to a protected network.  This results in an overall partial (coverage) score.,T1021.005,VNC,[],[],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,T1021,0
284,VPC security groups and network access control lists (NACLs) can be used to restrict direct access to remote services to trusted networks.  This mitigates even an adversary with a valid account from accessing resources. This can be circumvented though if an adversary is able to compromise a trusted host and move laterally to a protected network.  This results in an overall partial (coverage) score.,T1021.004,SSH,[],[],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,T1021,0
285,VPC security groups and network access control lists (NACLs) can be used to restrict direct access to remote services to trusted networks.  This mitigates even an adversary with a valid account from accessing resources. This can be circumvented though if an adversary is able to compromise a trusted host and move laterally to a protected network.  This results in an overall partial (coverage) score.,T1021.003,Distributed Component Object Model,[],[],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,T1021,0
286,VPC security groups and network access control lists (NACLs) can be used to restrict direct access to remote services to trusted networks.  This mitigates even an adversary with a valid account from accessing resources. This can be circumvented though if an adversary is able to compromise a trusted host and move laterally to a protected network.  This results in an overall partial (coverage) score.,T1021.002,SMB/Windows Admin Shares,[],[],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,T1021,0
287,VPC security groups and network access control lists (NACLs) can be used to restrict direct access to remote services to trusted networks.  This mitigates even an adversary with a valid account from accessing resources. This can be circumvented though if an adversary is able to compromise a trusted host and move laterally to a protected network.  This results in an overall partial (coverage) score.,T1021.001,Remote Desktop Protocol,[],[],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,T1021,0
288,"The mappings contained in this file were based on Amazon's ""Security in Amazon Virtual Private Cloud"" documentation listed in the references section. The following VPC components were assessed to produce this mapping: Security Groups, Network Access Control Lists (NACLs), VPC Peering, VPC Endpoints, and Virtual Private Network (VPN).",T1072,Software Deployment Tools,['https://docs.aws.amazon.com/vpc/latest/userguide/security.html'],['Network'],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,,0
289,"The mappings contained in this file were based on Amazon's ""Security in Amazon Virtual Private Cloud"" documentation listed in the references section. The following VPC components were assessed to produce this mapping: Security Groups, Network Access Control Lists (NACLs), VPC Peering, VPC Endpoints, and Virtual Private Network (VPN).",T1482,Domain Trust Discovery,['https://docs.aws.amazon.com/vpc/latest/userguide/security.html'],['Network'],,Amazon Virtual Private Cloud,technique-scores,Protect,Partial,,0
290,"The mappings contained in this file were based on Amazon's ""Security in Amazon Virtual Private Cloud"" documentation listed in the references section. The following VPC components were assessed to produce this mapping: Security Groups, Network Access Control Lists (NACLs), VPC Peering, VPC Endpoints, and Virtual Private Network (VPN).",T1498,Network Denial of Service,['https://docs.aws.amazon.com/vpc/latest/userguide/security.html'],['Network'],,Amazon Virtual Private Cloud,technique-scores,Protect,Minimal,,0
