,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
401,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Insecure deserialization,related-to,action.hacking.variety.Insecure deserialization,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
402,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Integer overflows,related-to,action.hacking.variety.Integer overflows,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
403,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.LDAP injection,related-to,action.hacking.variety.LDAP injection,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
404,,T1068,Exploitation for Privilege Escalation,[],[],,action.malware.variety.Exploit misconfig,related-to,action.malware.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
405,,T1190,Exploit Public-Facing Application,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
406,,T1190,Exploit Public-Facing Application,[],[],,action.hacking.variety.SQLi,related-to,action.hacking.variety.SQLi,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
407,,T1212,Exploitation for Credential Access,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
408,,T1212,Exploitation for Credential Access,[],[],,action.hacking.variety.Exploit vuln,related-to,action.hacking.variety.Exploit vuln,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
409,,T1212,Exploitation for Credential Access,[],[],,action.hacking.variety.Session fixation,related-to,action.hacking.variety.Session fixation,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
410,,T1212,Exploitation for Credential Access,[],[],,action.malware.variety.Disable controls,related-to,action.malware.variety.Disable controls,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
411,,T1212,Exploitation for Credential Access,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
412,,T1212,Exploitation for Credential Access,[],[],,action.malware.vector.Web application - drive-by,related-to,action.malware.vector.Web application - drive-by,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
413,,T1212,Exploitation for Credential Access,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
414,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
415,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],[],,action.hacking.variety.Use of stolen creds,related-to,action.hacking.variety.Use of stolen creds,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
416,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],[],,action.malware.variety.Exploit misconfig,related-to,action.malware.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
417,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
418,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Exploit vuln,related-to,action.hacking.variety.Exploit vuln,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
419,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
420,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
421,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
422,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Exploit vuln,related-to,action.hacking.variety.Exploit vuln,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
423,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
424,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
425,,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
426,,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
427,,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
428,,T1574.010,Hijack Execution Flow: Services File Permissions Weakness,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
429,,T1574.011,Hijack Execution Flow: Services Registry Permissions Weakness,[],[],,action.hacking.variety.Exploit misconfig,related-to,action.hacking.variety.Exploit misconfig,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
430,,T1574.004,Hijack Execution Flow: Dylib Hijacking,[],[],,action.hacking.variety.Exploit vuln,related-to,action.hacking.variety.Exploit vuln,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
431,,T1574.004,Hijack Execution Flow: Dylib Hijacking,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
432,,T1574.004,Hijack Execution Flow: Dylib Hijacking,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
433,,T1595.002,Active Scanning: Vulnerability Scanning,[],[],,action.hacking.variety.Exploit vuln,related-to,action.hacking.variety.Exploit vuln,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
434,,T1595.002,Active Scanning: Vulnerability Scanning,[],[],,action.malware.variety.Scan network,related-to,action.malware.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
435,,T1539,Steal Web Session Cookie,[],[],,action.hacking.variety.Forced browsing,related-to,action.hacking.variety.Forced browsing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
436,,T1539,Steal Web Session Cookie,[],[],,action.hacking.variety.MitM,related-to,action.hacking.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
437,,T1539,Steal Web Session Cookie,[],[],,action.hacking.variety.Session replay,related-to,action.hacking.variety.Session replay,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
438,,T1539,Steal Web Session Cookie,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
439,,T1583.003,Acquire Infrastructure: Virtual Private Server,[],[],,action.hacking.variety.Forced browsing,related-to,action.hacking.variety.Forced browsing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
440,,T1583.003,Acquire Infrastructure: Virtual Private Server,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
441,,T1583.004,Acquire Infrastructure: Server,[],[],,action.hacking.variety.Forced browsing,related-to,action.hacking.variety.Forced browsing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
442,,T1583.004,Acquire Infrastructure: Server,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
443,,T1583.006,Acquire Infrastructure: Web Services,[],[],,action.hacking.variety.Forced browsing,related-to,action.hacking.variety.Forced browsing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
444,,T1583.006,Acquire Infrastructure: Web Services,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
445,,T1583.006,Acquire Infrastructure: Web Services,[],[],,action.malware.variety.Backdoor or C2,related-to,action.malware.variety.Backdoor or C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
446,,T1583.006,Acquire Infrastructure: Web Services,[],[],,action.malware.variety.C2,related-to,action.malware.variety.C2,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
447,,T1583.006,Acquire Infrastructure: Web Services,[],[],,value_chain.development.variety.Website,related-to,value_chain.development.variety.Website,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
448,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.HTTP request smuggling,related-to,action.hacking.variety.HTTP request smuggling,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
449,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.HTTP request splitting,related-to,action.hacking.variety.HTTP request splitting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
450,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.HTTP response smuggling,related-to,action.hacking.variety.HTTP response smuggling,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
451,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.HTTP response splitting,related-to,action.hacking.variety.HTTP response splitting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
452,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
453,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.MitM,related-to,action.hacking.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
454,,T1185,Browser Session Hijacking,[],[],,action.hacking.variety.Session fixation,related-to,action.hacking.variety.Session fixation,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
455,,T1185,Browser Session Hijacking,[],[],,action.malware.variety.Capture app data,related-to,action.malware.variety.Capture app data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
456,,T1496,Resource Hijacking,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
457,,T1496,Resource Hijacking,[],[],,action.malware.variety.Click fraud,related-to,action.malware.variety.Click fraud,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
458,,T1496,Resource Hijacking,[],[],,action.malware.variety.Click fraud and cryptocurrency mining,related-to,action.malware.variety.Click fraud and cryptocurrency mining,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
459,,T1496,Resource Hijacking,[],[],,action.malware.variety.Cryptocurrency mining,related-to,action.malware.variety.Cryptocurrency mining,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
460,,T1496,Resource Hijacking,[],[],,attribute.availability.variety.Degradation,related-to,attribute.availability.variety.Degradation,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
461,,T1574,Hijack Execution Flow,[],[],,action.hacking.variety.Hijack,related-to,action.hacking.variety.Hijack,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
462,,T1574,Hijack Execution Flow,[],[],,action.hacking.variety.Unknown,related-to,action.hacking.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
463,,T1574,Hijack Execution Flow,[],[],,action.hacking.variety.XML injection,related-to,action.hacking.variety.XML injection,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
464,,T1557,Man-in-the-Middle,[],[],,action.hacking.variety.MitM,related-to,action.hacking.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
465,,T1557,Man-in-the-Middle,[],[],,action.hacking.variety.Routing detour,related-to,action.hacking.variety.Routing detour,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
466,,T1557,Man-in-the-Middle,[],[],,action.malware.variety.MitM,related-to,action.malware.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
467,,T1557,Man-in-the-Middle,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
468,,T1557.001,Man-in-the-Middle: LLMNR/NBT-NS Poisoning and Relay,[],[],,action.hacking.variety.MitM,related-to,action.hacking.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
469,,T1557.001,Man-in-the-Middle: LLMNR/NBT-NS Poisoning and Relay,[],[],,action.malware.variety.MitM,related-to,action.malware.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
470,,T1027,Obfuscated Files or Information,[],[],,action.hacking.variety.Null byte injection,related-to,action.hacking.variety.Null byte injection,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
471,,T1027,Obfuscated Files or Information,[],[],,action.malware.variety.Disable controls,related-to,action.malware.variety.Disable controls,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
472,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],[],,action.hacking.variety.Pass-the-hash,related-to,action.hacking.variety.Pass-the-hash,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
473,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],[],,action.hacking.variety.Use of stolen creds,related-to,action.hacking.variety.Use of stolen creds,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
474,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],[],,action.malware.variety.Pass-the-hash,related-to,action.malware.variety.Pass-the-hash,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
475,,T1550.002,Use Alternate Authentication Material: Pass the Hash,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
476,,T1082,System Information Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
477,,T1082,System Information Discovery,[],[],,action.malware.variety.Profile host,related-to,action.malware.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
478,,T1033,System Owner/User Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
479,,T1033,System Owner/User Discovery,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
480,,T1033,System Owner/User Discovery,[],[],,action.malware.variety.Profile host,related-to,action.malware.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
481,,T1007,System Service Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
482,,T1007,System Service Discovery,[],[],,action.malware.variety.Profile host,related-to,action.malware.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
483,,T1012,Query Registry,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
484,,T1012,Query Registry,[],[],,action.malware.variety.Profile host,related-to,action.malware.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
485,,T1083,File and Directory Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
486,,T1083,File and Directory Discovery,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
487,,T1083,File and Directory Discovery,[],[],,action.malware.variety.Profile host,related-to,action.malware.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
488,,T1057,Process Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
489,,T1120,Peripheral Device Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
490,,T1124,System Time Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
491,,T1201,Password Policy Discovery,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
492,,T1119,Automated Collection,[],[],,action.hacking.variety.Profile host,related-to,action.hacking.variety.Profile host,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
493,,T1119,Automated Collection,[],[],,action.hacking.variety.Scan network,related-to,action.hacking.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
494,,T1119,Automated Collection,[],[],,action.malware.variety.Capture stored data,related-to,action.malware.variety.Capture stored data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
